,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
320,0.694,0.512,0.04,0.215,0.109,0.244,0.294,0.118
321,0.693,0.512,0.031,0.241,0.083,0.282,0.249,0.165
322,0.694,0.511,0.02,0.247,0.076,0.261,0.271,0.174
323,0.687,0.511,0.032,0.264,0.101,0.289,0.271,0.191
324,0.69,0.51,0.015,0.172,0.087,0.257,0.298,0.197
325,0.693,0.51,0.025,0.218,0.067,0.245,0.246,0.147
326,0.694,0.51,0.034,0.198,0.096,0.272,0.264,0.209
327,0.685,0.509,0.015,0.238,0.091,0.239,0.248,0.256
328,0.691,0.508,0.04,0.2,0.082,0.236,0.212,0.146
329,0.691,0.508,0.029,0.194,0.103,0.215,0.27,0.174
330,0.683,0.51,0.018,0.213,0.089,0.294,0.248,0.201
331,0.684,0.509,0.012,0.24,0.119,0.247,0.259,0.218
332,0.688,0.506,0.017,0.205,0.12,0.25,0.284,0.175
333,0.696,0.508,0.036,0.192,0.133,0.215,0.272,0.204
334,0.69,0.506,0.028,0.19,0.112,0.21,0.285,0.128
335,0.684,0.505,0.027,0.236,0.123,0.248,0.281,0.158
336,0.686,0.504,0.029,0.216,0.094,0.215,0.27,0.227
337,0.694,0.506,0.023,0.246,0.079,0.281,0.265,0.193
338,0.691,0.506,0.026,0.233,0.103,0.244,0.276,0.143
339,0.692,0.505,0.015,0.22,0.103,0.219,0.264,0.141
340,0.681,0.502,0.029,0.209,0.119,0.226,0.316,0.132
341,0.686,0.503,0.04,0.234,0.125,0.26,0.269,0.156
342,0.694,0.504,0.023,0.272,0.09,0.264,0.252,0.174
343,0.689,0.502,0.017,0.221,0.076,0.236,0.268,0.183
344,0.683,0.502,0.066,0.271,0.124,0.233,0.267,0.185
345,0.682,0.502,0.035,0.249,0.105,0.205,0.256,0.141
346,0.689,0.502,0.036,0.19,0.158,0.227,0.27,0.149
347,0.684,0.502,0.043,0.218,0.129,0.242,0.239,0.165
348,0.687,0.502,0.028,0.221,0.093,0.24,0.239,0.18
349,0.693,0.499,0.035,0.223,0.081,0.299,0.259,0.179
350,0.677,0.499,0.044,0.193,0.081,0.211,0.216,0.162
351,0.688,0.5,0.038,0.201,0.109,0.226,0.246,0.153
352,0.69,0.498,0.042,0.199,0.103,0.234,0.254,0.148
353,0.685,0.499,0.032,0.181,0.11,0.246,0.251,0.203
354,0.685,0.498,0.011,0.232,0.095,0.273,0.282,0.202
355,0.687,0.498,0.023,0.232,0.124,0.273,0.247,0.205
356,0.687,0.498,0.052,0.179,0.137,0.198,0.28,0.128
357,0.685,0.498,0.046,0.23,0.127,0.225,0.23,0.17
358,0.682,0.497,0.029,0.204,0.096,0.245,0.25,0.147
359,0.694,0.497,0.021,0.208,0.139,0.185,0.278,0.134
360,0.688,0.495,0.016,0.195,0.127,0.212,0.272,0.141
361,0.685,0.496,0.016,0.261,0.083,0.248,0.241,0.231
362,0.686,0.496,0.03,0.229,0.105,0.263,0.259,0.168
363,0.689,0.494,0.021,0.207,0.094,0.205,0.257,0.171
364,0.689,0.495,0.021,0.234,0.143,0.22,0.269,0.175
365,0.689,0.493,0.027,0.204,0.101,0.228,0.267,0.172
366,0.689,0.495,0.029,0.204,0.094,0.226,0.263,0.212
367,0.685,0.494,0.018,0.218,0.133,0.243,0.246,0.167
368,0.689,0.491,0.026,0.208,0.103,0.232,0.243,0.141
369,0.689,0.491,0.021,0.211,0.099,0.241,0.277,0.195
370,0.689,0.492,0.028,0.19,0.129,0.203,0.229,0.201
371,0.684,0.496,0.042,0.243,0.147,0.265,0.264,0.146
372,0.685,0.49,0.026,0.215,0.107,0.253,0.256,0.137
373,0.686,0.491,0.037,0.215,0.139,0.25,0.289,0.165
374,0.687,0.492,0.031,0.223,0.103,0.23,0.251,0.122
375,0.688,0.492,0.041,0.223,0.093,0.228,0.23,0.214
376,0.687,0.491,0.021,0.243,0.058,0.252,0.236,0.194
377,0.686,0.49,0.037,0.242,0.11,0.208,0.333,0.155
378,0.688,0.488,0.036,0.194,0.156,0.285,0.324,0.138
379,0.684,0.489,0.028,0.198,0.14,0.234,0.301,0.115
380,0.682,0.49,0.018,0.184,0.088,0.215,0.247,0.147
381,0.688,0.489,0.038,0.24,0.126,0.219,0.254,0.186
382,0.695,0.489,0.04,0.254,0.092,0.235,0.241,0.165
383,0.68,0.486,0.045,0.209,0.105,0.204,0.27,0.245
384,0.686,0.487,0.037,0.181,0.116,0.179,0.252,0.207
385,0.683,0.488,0.019,0.217,0.104,0.223,0.243,0.094
386,0.689,0.488,0.027,0.239,0.133,0.26,0.262,0.165
387,0.686,0.487,0.033,0.208,0.108,0.242,0.269,0.167
388,0.685,0.486,0.022,0.216,0.1,0.228,0.287,0.139
389,0.686,0.485,0.021,0.246,0.083,0.192,0.257,0.124
390,0.69,0.486,0.027,0.245,0.095,0.237,0.246,0.169
391,0.673,0.485,0.014,0.218,0.11,0.22,0.25,0.13
392,0.698,0.486,0.012,0.242,0.109,0.235,0.24,0.159
393,0.681,0.484,0.015,0.197,0.098,0.238,0.257,0.115
394,0.687,0.485,0.013,0.24,0.096,0.273,0.243,0.151
395,0.68,0.485,0.025,0.225,0.071,0.239,0.24,0.094
396,0.674,0.485,0.028,0.213,0.065,0.227,0.27,0.101
397,0.683,0.485,0.038,0.221,0.089,0.246,0.224,0.173
398,0.677,0.483,0.026,0.249,0.091,0.246,0.248,0.228
399,0.687,0.485,0.02,0.254,0.092,0.248,0.248,0.149
400,0.69,0.483,0.019,0.225,0.074,0.252,0.267,0.157
401,0.688,0.484,0.036,0.237,0.137,0.259,0.261,0.144
402,0.683,0.484,0.025,0.212,0.124,0.218,0.262,0.117
